4.29,0.0007122,0.0013571
4.3,0.00072507,0.00091042
4.31,0.00072705,-0.00057689
4.32,0.00071615,-0.0013572
4.33,0.00070144,-0.001614
4.34,0.00068523,-0.0015294
4.3491,0.00067173,-0.0014736
4.3491,0.00067173,-0.0014736
4.35,0.00067044,-0.0014742
4.35,0.00067044,-0.0014742
4.3509,0.00066916,-0.0014742
4.3517,0.00066787,-0.0014742
4.3535,0.0006653,-0.0014742
4.357,0.00066016,-0.0014742
4.36,0.0006557,-0.0014742
4.37,0.00064096,-0.0014742
4.38,0.00062622,-0.0014742
4.39,0.00061147,-0.0014742
4.4,0.00059673,-0.0014742
4.41,0.00058199,-0.0014742
4.42,0.00056725,-0.0014742
4.43,0.00055251,-0.0014742
4.44,0.00053776,-0.0014742
4.45,0.00052302,-0.0014742
4.46,0.00050828,-0.0014742
4.47,0.00049354,-0.0014742
4.48,0.0004788,-0.0014742
4.49,0.00046405,-0.0014742
4.5,0.00044931,-0.0014742
4.51,0.00043457,-0.0014742
4.52,0.00041983,-0.0014742
4.53,0.00040509,-0.0014742
4.54,0.00039034,-0.0014742
4.55,0.0003756,-0.0014742
4.56,0.00036086,-0.0014742
4.57,0.00034612,-0.0014742
4.58,0.00033138,-0.0014742
4.59,0.00031663,-0.0014742
4.6,0.00030189,-0.0014742
4.61,0.00028715,-0.0014742
4.62,0.00027241,-0.0014742
4.63,0.00025767,-0.0014742
4.64,0.00024292,-0.0014742
4.65,0.00022818,-0.0014742
4.66,0.00021344,-0.0014742
4.67,0.0001987,-0.0014742
4.68,0.00018396,-0.0014742
4.69,0.00016921,-0.0014742
4.7,0.00015447,-0.0014742
4.71,0.00013973,-0.0014742
4.72,0.00012499,-0.0014742
4.73,0.00011025,-0.0014742
4.74,9.5505e-05,-0.0014742
4.75,8.0763e-05,-0.0014742
4.76,6.6021e-05,-0.0014742
4.77,5.1279e-05,-0.0014742
4.78,3.6537e-05,-0.0014742
4.79,2.1795e-05,-0.0014742
4.8,7.0534e-06,-0.0014742
4.81,-7.6886e-06,-0.0014742
4.82,-2.2431e-05,-0.0014742
4.83,-3.7172e-05,-0.0014742
4.84,-5.1914e-05,-0.0014742
